Trip_ID,Destination,State,Days,Travelers,Hotel_Type,Hotel_Cost,Food_Cost,Transport_Cost,Activity_Cost,Shopping_Cost,Season,Travel_Mode,Total_Expense
6431,Mysore,Karnataka,5,1,Budget,7500,3919,9254,2860,914,Monsoon,Flight,24447
6432,Udaipur,Rajasthan,9,3,Premium,63000,19669,1635,8856,262,Summer,Bus,93422
6433,Mumbai,Maharashtra,7,1,Premium,49000,5436,5690,10990,6820,Summer,Car,77936
6434,Mysore,Karnataka,9,3,Standard,31500,20222,5705,8523,7623,Summer,Car,73573
6435,Jaipur,Rajasthan,5,1,Luxury,65000,4664,1605,4925,8888,Summer,Bus,85082
6436,Shimla,Himachal Pradesh,3,5,Premium,21000,11032,1747,4890,598,Winter,Bus,39267
6437,Udaipur,Rajasthan,6,3,Premium,42000,12628,5257,3108,264,Winter,Car,63257
6438,Agra,Uttar Pradesh,8,2,Budget,12000,11722,5454,12616,7691,Summer,Car,49483
6439,Varanasi,Uttar Pradesh,6,1,Budget,9000,4558,3581,9690,3025,Monsoon,Train,29854
6440,Shimla,Himachal Pradesh,8,1,Budget,12000,6421,9292,5768,4547,Winter,Flight,38028
6441,Manali,Himachal Pradesh,8,6,Premium,56000,34984,1824,9888,7789,Winter,Bus,110485
6442,Udaipur,Rajasthan,9,2,Premium,63000,13246,1731,13401,4079,Monsoon,Bus,95457
6443,Delhi,Delhi,5,6,Budget,7500,22111,1892,3820,912,Summer,Bus,36235
6444,Goa,Goa,2,4,Standard,7000,6816,5027,3686,8910,Winter,Car,31439
6445,Mumbai,Maharashtra,2,4,Luxury,26000,6533,3523,2866,8466,Winter,Train,47388
6446,Varanasi,Uttar Pradesh,6,4,Premium,42000,18049,9546,9720,6995,Monsoon,Flight,86310
6447,Goa,Goa,3,2,Budget,4500,4654,3712,1701,3081,Winter,Train,17648
6448,Goa,Goa,9,4,Standard,31500,25351,5805,6588,2643,Winter,Car,71887
6449,Goa,Goa,2,4,Premium,14000,6064,5177,3344,982,Winter,Car,29567
6450,Agra,Uttar Pradesh,10,1,Luxury,130000,7199,1825,5460,3100,Winter,Bus,147584
6451,Delhi,Delhi,6,3,Premium,42000,13198,5421,5400,5005,Winter,Car,71024
6452,Varanasi,Uttar Pradesh,3,2,Standard,10500,5322,2186,1755,3093,Monsoon,Bus,22856
6453,Varanasi,Uttar Pradesh,9,2,Premium,63000,13784,1931,5904,1604,Monsoon,Bus,86223
6454,Mysore,Karnataka,7,3,Budget,10500,16081,3084,6314,5317,Monsoon,Train,41296
6455,Goa,Goa,10,2,Standard,35000,15494,3629,19560,5184,Winter,Train,78867
6456,Mumbai,Maharashtra,6,4,Luxury,78000,17182,3960,3312,4900,Summer,Train,107354
6457,Udaipur,Rajasthan,2,1,Luxury,26000,1541,3589,3202,9626,Summer,Train,43958
6458,Manali,Himachal Pradesh,9,4,Luxury,117000,25303,5136,17667,2486,Monsoon,Car,167592
6459,Mysore,Karnataka,9,2,Luxury,117000,13320,9014,12087,7875,Monsoon,Flight,159296
6460,Jaipur,Rajasthan,7,5,Budget,10500,25782,9754,3906,9477,Summer,Flight,59419
6461,Agra,Uttar Pradesh,2,2,Standard,7000,4210,2309,3926,3939,Winter,Bus,21384
6462,Mysore,Karnataka,10,1,Premium,70000,7918,3037,14270,2539,Winter,Train,97764
6463,Jaipur,Rajasthan,8,2,Luxury,104000,11504,5627,11256,6299,Winter,Car,138686
6464,Varanasi,Uttar Pradesh,5,1,Budget,7500,4957,5106,5860,7391,Monsoon,Car,30814
6465,Delhi,Delhi,3,1,Luxury,39000,3250,2078,3390,409,Winter,Bus,48127
6466,Delhi,Delhi,9,6,Standard,31500,39225,1827,8514,2915,Monsoon,Bus,83981
6467,Delhi,Delhi,2,3,Premium,14000,4472,3002,2726,1143,Summer,Train,25343
6468,Varanasi,Uttar Pradesh,2,1,Luxury,26000,2152,5685,1332,979,Monsoon,Car,36148
6469,Goa,Goa,10,6,Budget,15000,42119,3449,11680,1161,Winter,Train,73409
6470,Agra,Uttar Pradesh,8,1,Standard,28000,6816,9322,6440,2201,Monsoon,Flight,52779
6471,Goa,Goa,10,5,Premium,70000,35993,1719,17180,843,Summer,Bus,125735
6472,Mumbai,Maharashtra,10,2,Premium,70000,14229,9939,18160,3574,Monsoon,Flight,115902
6473,Manali,Himachal Pradesh,2,5,Premium,14000,8044,9866,1562,5860,Summer,Flight,39332
6474,Shimla,Himachal Pradesh,4,6,Premium,28000,17233,9477,7132,7340,Monsoon,Flight,69182
6475,Mysore,Karnataka,4,4,Standard,14000,11410,1834,3136,9114,Summer,Bus,39494
6476,Agra,Uttar Pradesh,2,3,Premium,14000,4974,9508,3988,1655,Monsoon,Flight,34125
6477,Manali,Himachal Pradesh,8,2,Luxury,104000,11371,3749,6712,9292,Winter,Train,135124
6478,Goa,Goa,4,6,Budget,6000,18083,2145,2252,6795,Summer,Bus,35275
6479,Mumbai,Maharashtra,6,1,Standard,21000,4838,1856,7992,591,Winter,Bus,36277
6480,Shimla,Himachal Pradesh,5,5,Budget,7500,18555,3235,5420,1086,Winter,Train,35796
6481,Varanasi,Uttar Pradesh,2,5,Budget,3000,7961,5998,2196,2580,Summer,Car,21735
6482,Manali,Himachal Pradesh,8,5,Standard,28000,28434,1661,9576,9126,Summer,Bus,76797
6483,Goa,Goa,8,4,Premium,56000,23173,9697,7256,4498,Winter,Flight,100624
6484,Goa,Goa,3,1,Premium,21000,2541,9556,2076,1245,Summer,Flight,36418
6485,Mysore,Karnataka,7,2,Luxury,91000,11151,9929,11634,2936,Winter,Flight,126650
6486,Jaipur,Rajasthan,2,6,Luxury,26000,8463,3274,1796,8974,Monsoon,Train,48507
6487,Jaipur,Rajasthan,7,4,Standard,24500,20137,2318,10122,8789,Monsoon,Bus,65866
6488,Mumbai,Maharashtra,3,1,Luxury,39000,3000,9938,3624,6439,Summer,Flight,62001
6489,Mysore,Karnataka,2,3,Budget,3000,5434,9386,3818,2295,Summer,Flight,23933
6490,Jaipur,Rajasthan,5,4,Luxury,65000,15366,9190,4355,4875,Winter,Flight,98786
6491,Udaipur,Rajasthan,9,4,Luxury,117000,26460,9684,9126,4563,Monsoon,Flight,166833
6492,Varanasi,Uttar Pradesh,3,2,Premium,21000,4504,9522,1848,855,Monsoon,Flight,37729
6493,Varanasi,Uttar Pradesh,8,3,Budget,12000,18217,9781,13736,4075,Monsoon,Flight,57809
6494,Mysore,Karnataka,5,1,Luxury,65000,4682,2007,6330,9364,Summer,Bus,87383
6495,Jaipur,Rajasthan,8,6,Premium,56000,34540,9119,13704,1826,Winter,Flight,115189
6496,Goa,Goa,4,4,Luxury,52000,12675,5249,6304,2103,Monsoon,Car,78331
6497,Shimla,Himachal Pradesh,7,4,Budget,10500,21053,9704,5719,8926,Winter,Flight,55902
6498,Manali,Himachal Pradesh,7,1,Luxury,91000,5503,5702,6181,380,Monsoon,Car,108766
6499,Varanasi,Uttar Pradesh,4,2,Premium,28000,6515,1963,6428,5220,Winter,Bus,48126
6500,Delhi,Delhi,5,4,Premium,35000,14410,9109,7600,274,Monsoon,Flight,66393
6501,Mysore,Karnataka,10,1,Luxury,130000,7535,5289,16420,8534,Summer,Car,167778
6502,Mysore,Karnataka,4,2,Premium,28000,7066,1568,5156,6394,Summer,Bus,48184
6503,Manali,Himachal Pradesh,6,6,Standard,21000,25743,9467,8868,3541,Winter,Flight,68619
6504,Mumbai,Maharashtra,3,2,Budget,4500,5469,3027,5487,886,Winter,Train,19369
6505,Mysore,Karnataka,10,1,Luxury,130000,8378,9997,18150,8045,Summer,Flight,174570
6506,Manali,Himachal Pradesh,10,4,Luxury,130000,28412,3663,17160,7860,Summer,Train,187095
6507,Mysore,Karnataka,6,2,Budget,9000,9745,3359,9612,8066,Summer,Train,39782
6508,Jaipur,Rajasthan,3,3,Standard,10500,7706,9551,4101,8901,Summer,Flight,40759
6509,Manali,Himachal Pradesh,4,4,Luxury,52000,12343,5555,6704,8296,Winter,Car,84898
6510,Manali,Himachal Pradesh,7,4,Budget,10500,20668,3434,7147,3990,Summer,Train,45739
6511,Udaipur,Rajasthan,7,6,Luxury,91000,29601,9696,9254,2061,Summer,Flight,141612
6512,Agra,Uttar Pradesh,10,4,Premium,70000,28098,3819,9790,5572,Monsoon,Train,117279
6513,Delhi,Delhi,6,6,Standard,21000,25967,3730,9840,1812,Monsoon,Train,62349
6514,Varanasi,Uttar Pradesh,7,4,Luxury,91000,20032,2233,5320,4448,Monsoon,Bus,123033
6515,Udaipur,Rajasthan,8,5,Premium,56000,28083,9137,13408,6344,Summer,Flight,112972
6516,Mumbai,Maharashtra,3,6,Premium,21000,13595,3280,4017,7335,Monsoon,Train,49227
6517,Manali,Himachal Pradesh,3,3,Budget,4500,7124,3195,4365,6698,Summer,Train,25882
6518,Udaipur,Rajasthan,4,6,Luxury,52000,17019,5630,2348,2676,Monsoon,Car,79673
6519,Jaipur,Rajasthan,10,6,Luxury,130000,42458,3871,10010,5029,Monsoon,Train,191368
6520,Mysore,Karnataka,2,3,Standard,7000,4246,3070,3472,8003,Summer,Train,25791
6521,Mumbai,Maharashtra,6,6,Budget,9000,25808,9620,10692,4945,Winter,Flight,60065
6522,Agra,Uttar Pradesh,8,4,Standard,28000,22784,1604,5712,4015,Monsoon,Bus,62115
6523,Udaipur,Rajasthan,2,5,Luxury,26000,8243,9196,2976,4892,Winter,Flight,51307
6524,Agra,Uttar Pradesh,6,5,Premium,42000,21332,5314,4068,9076,Monsoon,Car,81790
6525,Manali,Himachal Pradesh,4,4,Standard,14000,11314,5164,7396,9301,Monsoon,Car,47175
6526,Varanasi,Uttar Pradesh,9,1,Standard,31500,7611,5490,16767,8776,Winter,Car,70144
6527,Shimla,Himachal Pradesh,9,3,Luxury,117000,18935,3085,5661,7668,Summer,Train,152349
6528,Jaipur,Rajasthan,6,1,Premium,42000,4598,9412,7770,9002,Summer,Flight,72782
6529,Shimla,Himachal Pradesh,3,2,Premium,21000,4262,2030,4440,2601,Summer,Bus,34333
6530,Manali,Himachal Pradesh,8,3,Premium,56000,17915,2465,5152,6657,Winter,Bus,88189
6531,Agra,Uttar Pradesh,6,4,Luxury,78000,17301,5925,10698,9761,Winter,Car,121685
6532,Varanasi,Uttar Pradesh,5,3,Standard,17500,10948,3170,3645,7768,Winter,Train,43031
6533,Mumbai,Maharashtra,3,4,Luxury,39000,9668,2172,5712,578,Winter,Bus,57130
6534,Agra,Uttar Pradesh,7,4,Standard,24500,20446,3735,9744,1375,Winter,Train,59800
6535,Manali,Himachal Pradesh,8,1,Luxury,104000,6275,9425,11848,6054,Winter,Flight,137602
6536,Mumbai,Maharashtra,9,5,Luxury,117000,31795,3437,10548,5463,Summer,Train,168243
6537,Agra,Uttar Pradesh,5,3,Premium,35000,11918,9259,6615,2148,Winter,Flight,64940
6538,Varanasi,Uttar Pradesh,5,3,Budget,7500,11418,9097,8420,4673,Winter,Flight,41108
6539,Jaipur,Rajasthan,5,6,Premium,35000,22428,5941,3690,7838,Summer,Car,74897
6540,Jaipur,Rajasthan,6,4,Luxury,78000,17006,5243,9786,1701,Summer,Car,111736
6541,Varanasi,Uttar Pradesh,2,6,Luxury,26000,9579,3480,3038,4317,Winter,Train,46414
6542,Mumbai,Maharashtra,5,6,Budget,7500,21668,5909,4740,8483,Monsoon,Car,48300
6543,Varanasi,Uttar Pradesh,6,6,Premium,42000,26668,9069,10614,2904,Summer,Flight,91255
6544,Agra,Uttar Pradesh,5,5,Luxury,65000,18504,9570,5710,6531,Summer,Flight,105315
6545,Manali,Himachal Pradesh,9,6,Budget,13500,38177,3840,15993,4830,Monsoon,Train,76340
6546,Delhi,Delhi,6,5,Budget,9000,21346,3214,3444,9313,Monsoon,Train,46317
6547,Udaipur,Rajasthan,3,5,Budget,4500,10599,1988,5523,9787,Monsoon,Bus,32397
6548,Delhi,Delhi,5,5,Luxury,65000,17908,1608,6735,7292,Summer,Bus,98543
6549,Delhi,Delhi,9,1,Budget,13500,7133,9979,8973,6388,Summer,Flight,45973
6550,Udaipur,Rajasthan,10,3,Standard,35000,21898,9758,15220,2269,Winter,Flight,84145
6551,Udaipur,Rajasthan,7,2,Luxury,91000,10772,3463,11235,5117,Monsoon,Train,121587
6552,Agra,Uttar Pradesh,6,4,Luxury,78000,17573,5591,10086,329,Summer,Car,111579
6553,Goa,Goa,9,5,Premium,63000,32071,9445,7857,3599,Winter,Flight,115972
6554,Varanasi,Uttar Pradesh,2,3,Premium,14000,4463,5211,3072,9189,Winter,Car,35935
6555,Udaipur,Rajasthan,2,4,Budget,3000,6289,3401,2658,675,Monsoon,Train,16023
6556,Delhi,Delhi,2,4,Premium,14000,5906,2199,1286,9853,Monsoon,Bus,33244
6557,Jaipur,Rajasthan,7,4,Premium,49000,20013,3027,10227,2617,Monsoon,Train,84884
6558,Mumbai,Maharashtra,4,5,Standard,14000,14617,3151,3760,9602,Monsoon,Train,45130
6559,Delhi,Delhi,5,5,Luxury,65000,18174,1650,4770,3389,Summer,Bus,92983
6560,Varanasi,Uttar Pradesh,5,5,Standard,17500,18344,9693,3700,4186,Monsoon,Flight,53423
6561,Jaipur,Rajasthan,7,5,Standard,24500,24511,2176,9681,1115,Summer,Bus,61983
6562,Delhi,Delhi,10,3,Luxury,130000,21791,9327,8550,6745,Monsoon,Flight,176413
6563,Agra,Uttar Pradesh,6,2,Premium,42000,8979,5550,10938,5456,Winter,Car,72923
6564,Varanasi,Uttar Pradesh,7,1,Budget,10500,6243,9599,10913,9740,Winter,Flight,46995
6565,Mysore,Karnataka,9,6,Premium,63000,38621,3603,6606,2573,Winter,Train,114403
6566,Udaipur,Rajasthan,8,5,Standard,28000,29370,5914,6456,3115,Winter,Car,72855
6567,Udaipur,Rajasthan,4,4,Standard,14000,12328,3884,4748,9401,Summer,Train,44361
6568,Udaipur,Rajasthan,6,5,Budget,9000,22174,9736,8046,7729,Monsoon,Flight,56685
6569,Goa,Goa,8,1,Standard,28000,6406,2377,8664,2716,Summer,Bus,48163
6570,Manali,Himachal Pradesh,8,5,Budget,12000,29450,2134,6232,5451,Monsoon,Bus,55267
6571,Varanasi,Uttar Pradesh,2,1,Budget,3000,1988,2350,1806,172,Winter,Bus,9316
6572,Manali,Himachal Pradesh,4,6,Standard,14000,17792,1672,2552,9714,Summer,Bus,45730
6573,Shimla,Himachal Pradesh,5,1,Luxury,65000,3524,1917,7585,4817,Monsoon,Bus,82843
6574,Manali,Himachal Pradesh,8,6,Standard,28000,33899,9672,4528,3709,Monsoon,Flight,79808
6575,Varanasi,Uttar Pradesh,9,1,Luxury,117000,7233,1716,9711,1603,Monsoon,Bus,137263
6576,Jaipur,Rajasthan,7,5,Budget,10500,24600,5855,9401,8632,Winter,Car,58988
6577,Manali,Himachal Pradesh,8,2,Premium,56000,12396,5311,4120,6703,Monsoon,Car,84530
6578,Manali,Himachal Pradesh,7,6,Luxury,91000,30625,9054,8029,9831,Summer,Flight,148539
6579,Goa,Goa,6,1,Luxury,78000,4503,3889,7470,7652,Summer,Train,101514
6580,Mumbai,Maharashtra,5,1,Budget,7500,3633,5375,4280,7141,Summer,Car,27929
6581,Udaipur,Rajasthan,6,3,Luxury,78000,13744,5561,5382,7159,Winter,Car,109846
6582,Jaipur,Rajasthan,8,2,Luxury,104000,11837,9183,12128,2546,Summer,Flight,139694
6583,Manali,Himachal Pradesh,2,6,Premium,14000,9778,1506,3360,4771,Winter,Bus,33415
6584,Mysore,Karnataka,3,4,Budget,4500,9066,9641,5205,4079,Winter,Flight,32491
6585,Udaipur,Rajasthan,4,3,Premium,28000,8672,3131,7216,6399,Monsoon,Train,53418
6586,Jaipur,Rajasthan,2,4,Budget,3000,6141,2413,1554,1644,Winter,Bus,14752
6587,Mysore,Karnataka,9,5,Premium,63000,32347,9085,16290,6848,Winter,Flight,127570
6588,Goa,Goa,7,6,Budget,10500,29741,9868,4459,398,Summer,Flight,54966
6589,Manali,Himachal Pradesh,5,3,Luxury,65000,11963,5602,3245,2375,Winter,Car,88185
6590,Varanasi,Uttar Pradesh,3,4,Standard,10500,9874,3974,2199,9009,Summer,Train,35556
6591,Jaipur,Rajasthan,6,5,Luxury,78000,21742,9253,4068,8190,Winter,Flight,121253
6592,Jaipur,Rajasthan,4,2,Budget,6000,6030,9506,3192,9193,Winter,Flight,33921
6593,Varanasi,Uttar Pradesh,9,3,Premium,63000,19071,9246,14670,2784,Winter,Flight,108771
6594,Manali,Himachal Pradesh,10,1,Standard,35000,7190,2313,11730,2983,Summer,Bus,59216
6595,Manali,Himachal Pradesh,2,2,Luxury,26000,3672,1799,3560,8187,Winter,Bus,43218
6596,Delhi,Delhi,7,3,Standard,24500,14703,1971,4774,5556,Summer,Bus,51504
6597,Manali,Himachal Pradesh,10,5,Premium,70000,35710,3955,7140,9347,Summer,Train,126152
6598,Agra,Uttar Pradesh,4,6,Premium,28000,16897,5426,3072,7120,Summer,Car,60515
6599,Mysore,Karnataka,6,1,Luxury,78000,5411,3038,8094,4342,Summer,Train,98885
6600,Mysore,Karnataka,2,6,Luxury,26000,8534,1884,1172,24,Summer,Bus,37614
6601,Mysore,Karnataka,2,5,Luxury,26000,7238,2191,3942,1405,Monsoon,Bus,40776
6602,Agra,Uttar Pradesh,3,2,Luxury,39000,5268,3855,2514,2606,Winter,Train,53243
6603,Jaipur,Rajasthan,4,3,Premium,28000,9805,5231,3688,6265,Winter,Car,52989
6604,Agra,Uttar Pradesh,7,5,Premium,49000,25704,9170,11704,972,Winter,Flight,96550
6605,Jaipur,Rajasthan,5,5,Budget,7500,17577,5075,8460,909,Monsoon,Car,39521
6606,Goa,Goa,10,6,Premium,70000,42960,9257,10010,6391,Winter,Flight,138618
6607,Shimla,Himachal Pradesh,10,1,Standard,35000,8189,3411,10870,2347,Summer,Train,59817
6608,Shimla,Himachal Pradesh,7,4,Luxury,91000,20151,2174,4522,5627,Summer,Bus,123474
6609,Agra,Uttar Pradesh,7,6,Standard,24500,30847,5837,5621,1418,Summer,Car,68223
6610,Delhi,Delhi,4,6,Premium,28000,17890,5515,4840,3515,Summer,Car,59760
6611,Shimla,Himachal Pradesh,7,5,Luxury,91000,25579,9737,11480,8179,Monsoon,Flight,145975
6612,Agra,Uttar Pradesh,5,6,Premium,35000,21712,1771,5980,9070,Summer,Bus,73533
6613,Delhi,Delhi,10,1,Luxury,130000,7410,3019,6900,8772,Summer,Train,156101
6614,Agra,Uttar Pradesh,3,5,Premium,21000,10559,9009,2370,2654,Summer,Flight,45592
6615,Mumbai,Maharashtra,4,4,Standard,14000,12006,9594,3964,5967,Summer,Flight,45531
6616,Manali,Himachal Pradesh,8,4,Premium,56000,23636,3853,8456,1097,Summer,Train,93042
6617,Shimla,Himachal Pradesh,8,1,Luxury,104000,6972,5672,8184,9302,Monsoon,Car,134130
6618,Agra,Uttar Pradesh,4,4,Premium,28000,11566,3667,3896,7402,Summer,Train,54531
6619,Mumbai,Maharashtra,2,6,Standard,7000,8450,5143,1888,7852,Winter,Car,30333
6620,Goa,Goa,5,1,Premium,35000,3653,9760,2700,521,Monsoon,Flight,51634
6621,Manali,Himachal Pradesh,7,6,Standard,24500,29690,9746,8792,5069,Summer,Flight,77797
6622,Mumbai,Maharashtra,2,4,Budget,3000,6447,3949,2810,3388,Winter,Train,19594
6623,Agra,Uttar Pradesh,8,1,Standard,28000,6679,2307,4784,102,Monsoon,Bus,41872
6624,Goa,Goa,7,4,Luxury,91000,21055,5249,5068,5291,Summer,Car,127663
6625,Shimla,Himachal Pradesh,5,4,Premium,35000,14398,5489,6255,1700,Summer,Car,62842
6626,Manali,Himachal Pradesh,4,5,Luxury,52000,15063,3490,4668,7567,Monsoon,Train,82788
6627,Agra,Uttar Pradesh,8,6,Budget,12000,34687,9864,9696,7382,Summer,Flight,73629
6628,Goa,Goa,7,3,Standard,24500,16104,3441,6601,4359,Monsoon,Train,55005
6629,Mysore,Karnataka,5,6,Budget,7500,21391,5005,8900,1095,Winter,Car,43891
6630,Manali,Himachal Pradesh,8,2,Premium,56000,11410,5288,5040,4365,Monsoon,Car,82103
6631,Mysore,Karnataka,10,4,Standard,35000,29055,3400,12180,52,Monsoon,Train,79687
6632,Jaipur,Rajasthan,6,4,Luxury,78000,17371,5935,3456,6998,Summer,Car,111760
6633,Manali,Himachal Pradesh,5,1,Premium,35000,4319,1548,9075,4199,Summer,Bus,54141
6634,Shimla,Himachal Pradesh,4,5,Budget,6000,15106,9869,4436,3883,Winter,Flight,39294
6635,Shimla,Himachal Pradesh,8,6,Standard,28000,34591,3312,4240,9771,Winter,Train,79914
6636,Shimla,Himachal Pradesh,6,1,Premium,42000,5019,3374,10206,2998,Summer,Train,63597
6637,Mumbai,Maharashtra,10,5,Premium,70000,35224,9772,12940,4612,Monsoon,Flight,132548
6638,Varanasi,Uttar Pradesh,10,1,Budget,15000,7255,2225,18620,8582,Winter,Bus,51682
6639,Varanasi,Uttar Pradesh,9,5,Standard,31500,32909,9310,13545,1745,Winter,Flight,89009
6640,Manali,Himachal Pradesh,8,6,Budget,12000,34369,3990,4064,6449,Winter,Train,60872
6641,Goa,Goa,8,6,Budget,12000,35073,5028,9696,578,Monsoon,Car,62375
6642,Delhi,Delhi,8,1,Standard,28000,6308,9271,9664,7711,Winter,Flight,60954
6643,Manali,Himachal Pradesh,9,3,Premium,63000,20024,2005,9360,2565,Monsoon,Bus,96954
6644,Udaipur,Rajasthan,7,4,Premium,49000,21044,9323,4718,4002,Monsoon,Flight,88087
6645,Goa,Goa,7,2,Standard,24500,11126,5988,11046,3317,Monsoon,Car,55977
6646,Jaipur,Rajasthan,3,2,Premium,21000,5535,5571,4338,440,Monsoon,Car,36884
6647,Agra,Uttar Pradesh,9,3,Budget,13500,20215,3361,16326,6449,Monsoon,Train,59851
6648,Varanasi,Uttar Pradesh,5,6,Standard,17500,21591,3789,8535,8586,Winter,Train,60001
6649,Mumbai,Maharashtra,3,2,Luxury,39000,5107,5131,4413,9804,Monsoon,Car,63455
6650,Mysore,Karnataka,8,3,Standard,28000,17916,5782,5312,3766,Summer,Car,60776
6651,Jaipur,Rajasthan,5,3,Budget,7500,11330,5059,8185,658,Summer,Car,32732
6652,Manali,Himachal Pradesh,2,6,Luxury,26000,8617,5728,2660,1244,Winter,Car,44249
6653,Delhi,Delhi,4,6,Premium,28000,16940,2405,4956,1848,Summer,Bus,54149
6654,Varanasi,Uttar Pradesh,9,1,Budget,13500,7567,3142,12645,7374,Summer,Train,44228
6655,Goa,Goa,8,2,Budget,12000,12071,5386,11080,5471,Winter,Car,46008
6656,Goa,Goa,10,5,Luxury,130000,36466,5019,17890,171,Summer,Car,189546
6657,Delhi,Delhi,3,6,Luxury,39000,13223,3909,4833,8566,Winter,Train,69531
6658,Goa,Goa,3,4,Standard,10500,8854,5324,1914,1684,Summer,Car,28276
6659,Goa,Goa,3,5,Budget,4500,11048,1616,4920,3741,Winter,Bus,25825
6660,Mysore,Karnataka,8,5,Standard,28000,29091,9810,14888,5630,Summer,Flight,87419
6661,Shimla,Himachal Pradesh,5,5,Budget,7500,18976,2065,9680,4090,Monsoon,Bus,42311
6662,Mysore,Karnataka,8,5,Standard,28000,28202,9555,10336,7832,Winter,Flight,83925
6663,Shimla,Himachal Pradesh,9,5,Standard,31500,31733,9714,16533,5865,Summer,Flight,95345
6664,Mumbai,Maharashtra,5,2,Standard,17500,7246,9907,4005,795,Summer,Flight,39453
6665,Jaipur,Rajasthan,4,5,Budget,6000,15058,2109,5456,6722,Monsoon,Bus,35345
6666,Mysore,Karnataka,10,4,Budget,15000,28294,5341,14000,6720,Summer,Car,69355
6667,Jaipur,Rajasthan,7,4,Premium,49000,19926,3363,4494,2513,Monsoon,Train,79296
6668,Shimla,Himachal Pradesh,10,6,Budget,15000,42600,5856,17810,2087,Monsoon,Car,83353
6669,Mysore,Karnataka,4,5,Premium,28000,14593,9972,7776,7868,Monsoon,Flight,68209
6670,Goa,Goa,10,2,Premium,70000,14109,3334,5110,8108,Winter,Train,100661
6671,Delhi,Delhi,5,2,Budget,7500,7890,5631,8760,2038,Monsoon,Car,31819
6672,Shimla,Himachal Pradesh,4,3,Standard,14000,9358,5273,3288,2989,Monsoon,Car,34908
6673,Jaipur,Rajasthan,2,6,Standard,7000,9821,9483,1490,3737,Winter,Flight,31531
6674,Varanasi,Uttar Pradesh,9,4,Budget,13500,25534,5811,9477,5994,Summer,Car,60316
6675,Udaipur,Rajasthan,3,3,Standard,10500,7485,2381,5391,5875,Winter,Bus,31632
6676,Goa,Goa,6,1,Standard,21000,4319,9800,5334,9111,Summer,Flight,49564
6677,Mysore,Karnataka,6,5,Standard,21000,21742,1688,3756,4347,Monsoon,Bus,52533
6678,Udaipur,Rajasthan,6,6,Luxury,78000,25365,5383,6078,6083,Summer,Car,120909
6679,Agra,Uttar Pradesh,5,1,Luxury,65000,4722,9564,3320,5771,Summer,Flight,88377
6680,Manali,Himachal Pradesh,4,6,Budget,6000,16913,5010,6860,4204,Winter,Car,38987
6681,Goa,Goa,2,1,Budget,3000,1991,1889,3126,2676,Winter,Bus,12682
6682,Agra,Uttar Pradesh,10,1,Premium,70000,8090,3876,12790,2503,Summer,Train,97259
6683,Goa,Goa,7,4,Luxury,91000,20098,5314,8036,8428,Winter,Car,132876
6684,Delhi,Delhi,8,3,Budget,12000,17027,5968,12368,9218,Summer,Car,56581
6685,Delhi,Delhi,3,5,Premium,21000,11673,5231,3174,2740,Monsoon,Car,43818
6686,Varanasi,Uttar Pradesh,10,2,Budget,15000,14357,3877,18570,2435,Monsoon,Train,54239
6687,Mysore,Karnataka,3,5,Luxury,39000,10596,9041,5121,1477,Winter,Flight,65235
6688,Manali,Himachal Pradesh,5,3,Standard,17500,11672,5224,4505,9635,Summer,Car,48536
6689,Shimla,Himachal Pradesh,10,3,Budget,15000,21219,2236,12140,1353,Winter,Bus,51948
6690,Mumbai,Maharashtra,3,3,Standard,10500,6321,1606,4911,6087,Summer,Bus,29425
6691,Manali,Himachal Pradesh,8,1,Premium,56000,6931,1971,5072,2952,Monsoon,Bus,72926
6692,Mysore,Karnataka,7,3,Standard,24500,16069,1800,4830,3358,Monsoon,Bus,50557
6693,Mysore,Karnataka,5,2,Premium,35000,7742,3342,9165,1495,Winter,Train,56744
6694,Shimla,Himachal Pradesh,7,2,Premium,49000,9938,5662,5796,8206,Summer,Car,78602
6695,Shimla,Himachal Pradesh,2,3,Standard,7000,5524,5138,3520,5879,Monsoon,Car,27061
6696,Delhi,Delhi,3,3,Luxury,39000,7138,2007,1599,3208,Winter,Bus,52952
6697,Mumbai,Maharashtra,10,3,Standard,35000,21127,5636,10540,1753,Winter,Car,74056
6698,Shimla,Himachal Pradesh,3,6,Luxury,39000,13828,5924,5037,9529,Summer,Car,73318
6699,Varanasi,Uttar Pradesh,3,4,Luxury,39000,8495,3964,5583,6404,Monsoon,Train,63446
6700,Varanasi,Uttar Pradesh,7,6,Standard,24500,30707,2417,11718,3740,Summer,Bus,73082
6701,Udaipur,Rajasthan,7,1,Budget,10500,5529,3285,4256,1715,Summer,Train,25285
6702,Delhi,Delhi,4,6,Luxury,52000,17541,9068,4644,8906,Summer,Flight,92159
6703,Mumbai,Maharashtra,6,6,Premium,42000,26330,5861,7914,7198,Monsoon,Car,89303
6704,Goa,Goa,9,4,Premium,63000,26116,9499,6732,4093,Summer,Flight,109440
6705,Varanasi,Uttar Pradesh,10,5,Budget,15000,36047,9994,6200,5107,Winter,Flight,72348
6706,Delhi,Delhi,4,1,Luxury,52000,3055,2430,6624,870,Winter,Bus,64979
6707,Mysore,Karnataka,7,1,Luxury,91000,5402,3468,12292,5390,Summer,Train,117552
6708,Jaipur,Rajasthan,9,5,Luxury,117000,32638,9220,7650,5891,Monsoon,Flight,172399
